468 474 1 71951384 0 1
863 865 1 72054737 0 1
863 334 1 72054741 0 1
416 419 1 73591628 0 1
1025 11739 1 73591628 1 0
416 378 1 73591634 0 1
701 703 1 74994015 0 1
701 387 1 74999862 0 1
873 876 1 75092916 1 1
468 471 1 75342783 0 1
440 441 1 76040521 1 1
440 443 1 76040569 1 1
373 374 1 76631374 0 1
8667 4855 1 76631374 0 0
837 840 1 76695212 0 1
837 845 1 76695323 1 1
837 844 1 76695334 1 1
837 839 1 76695341 1 1
868 870 1 77733974 1 1
925 955 1 77918181 0 1
854 117 1 77927729 0 1
891 907 1 78319773 0 1
13456 3515 1 78319773 1 0
925 1062 1 78448200 0 1
475 334 1 78941961 0 1
9780 11 2 78941961 1 0
0 148 1 79031118 1 1
0 172 1 79031124 1 1
52 2222 1 79031124 1 0
0 61 1 79031126 1 1
0 182 1 79031128 1 1
0 156 1 79031130 1 1
0 31 1 79031131 1 1
0 151 1 79031133 0 1
0 64 1 79031135 1 1
0 25 1 79031143 1 1
0 235 1 79031145 1 1
0 16 1 79031147 1 1
0 159 1 79031148 1 1
0 111 1 79031151 1 1
0 80 1 79031155 1 1
0 93 1 79031157 1 1
0 129 1 79031164 1 1
152 9154 1 79031164 1 0
0 167 1 79031176 1 1
0 270 1 79031178 1 1
0 28 1 79031181 1 1
0 131 1 79031183 1 1
0 260 1 79031188 1 1
0 170 1 79031189 1 1
0 100 1 79031193 1 1
0 101 1 79031201 1 1
0 199 1 79031207 1 1
0 233 1 79031216 1 1
0 23 1 79031220 1 1
0 95 1 79031223 1 1
0 81 1 79031229 1 1
0 103 1 79031230 1 1
0 176 1 79031238 1 1
0 67 1 79031240 1 1
0 52 1 79031248 1 1
0 65 1 79031252 1 1
0 41 1 79031254 1 1
0 226 1 79031257 1 1
0 191 1 79031261 1 1
0 157 1 79031263 1 1
0 120 1 79031265 1 1
0 82 1 79031283 1 1
0 271 1 79031287 1 1
0 143 1 79031290 1 1
0 207 1 79031293 1 1
0 114 1 79031296 1 1
0 75 1 79031299 1 1
0 200 1 79031323 1 1
0 20 1 79031326 1 1
0 54 1 79031331 1 1
0 267 1 79031337 1 1
0 110 1 79031340 1 1
0 102 1 79031623 1 1
0 58 1 79031631 1 1
0 121 1 79031643 1 1
0 142 1 79031645 0 1
0 171 1 79031649 1 1
1361 16 2 79031649 1 0
0 203 1 79031653 1 1
0 9 1 79031655 1 1
0 147 1 79031659 1 1
0 243 1 79031663 1 1
0 42 1 79031667 1 1
0 96 1 79031676 1 1
0 166 1 79031680 1 1
0 139 1 79031869 1 1
0 33 1 79031873 1 1
0 224 1 79031876 1 1
0 247 1 79031878 1 1
0 223 1 79031882 1 1
0 230 1 79031894 0 1
9202 22 2 79031894 1 0
0 163 1 79031898 1 1
0 98 1 79031899 1 1
2818 11 2 79031899 1 0
0 126 1 79031910 1 1
0 222 1 79031916 1 1
0 211 1 79031934 1 1
0 122 1 79031938 1 1
0 158 1 79031942 1 1
0 206 1 79031945 1 1
0 51 1 79032108 1 1
0 8 1 79032111 1 1
0 184 1 79032116 1 1
0 86 1 79032119 1 1
0 181 1 79032122 1 1
0 46 1 79032126 1 1
0 74 1 79032128 1 1
0 253 1 79032134 1 1
0 19 1 79032178 1 1
0 144 1 79032189 0 1
0 225 1 79032196 1 1
0 168 1 79032198 1 1
0 70 1 79032212 1 1
0 97 1 79032216 1 1
0 234 1 79032223 1 1
0 79 1 79032230 1 1
0 99 1 79032237 1 1
0 255 1 79032241 1 1
0 229 1 79032246 1 1
0 219 1 79032268 0 1
2288 10723 1 79032268 0 0
0 140 1 79032280 1 1
0 134 1 79032285 1 1
0 30 1 79032290 1 1
2596 12 2 79032290 1 0
0 189 1 79032358 1 1
11366 9897 1 79032358 1 0
0 231 1 79032366 1 1
0 254 1 79032383 1 1
0 259 1 79032392 1 1
0 141 1 79032455 1 1
0 217 1 79032461 1 1
0 39 1 79032466 1 1
0 250 1 79032470 1 1
0 192 1 79032473 1 1
0 149 1 79032479 1 1
0 249 1 79032483 1 1
0 57 1 79032486 1 1
0 84 1 79032490 1 1
0 164 1 79032533 1 1
0 24 1 79032536 1 1
0 107 1 79032546 1 1
0 50 1 79032549 1 1
0 258 1 79032553 1 1
0 108 1 79032563 1 1
0 212 1 79032566 1 1
0 119 1 79032572 1 1
0 36 1 79032588 1 1
0 105 1 79032639 1 1
0 236 1 79032644 1 1
0 32 1 79032656 1 1
0 145 1 79032663 0 1
0 38 1 79032671 1 1
0 21 1 79032677 1 1
0 263 1 79032680 1 1
0 4 1 79032690 1 1
0 179 1 79032696 1 1
0 2 1 79032713 1 1
0 169 1 79032720 1 1
0 48 1 79032730 1 1
0 10 1 79032767 1 1
0 266 1 79032772 1 1
1874 13 2 79032772 1 0
0 56 1 79032788 1 1
0 248 1 79032793 1 1
0 49 1 79032797 1 1
0 1 1 79032803 0 1
0 12 1 79032807 1 1
0 257 1 79032815 1 1
0 269 1 79032826 1 1
0 115 1 79032909 0 1
0 177 1 79032916 1 1
0 150 1 79032918 1 1
0 162 1 79032926 1 1
0 194 1 79032932 0 1
0 53 1 79032937 0 1
0 185 1 79032941 0 1
0 27 1 79032961 1 1
6997 8304 1 79032961 1 0
0 34 1 79032965 1 1
0 204 1 79032970 1 1
0 47 1 79032975 1 1
0 268 1 79032979 1 1
0 77 1 79033000 1 1
0 228 1 79033004 1 1
0 18 1 79033010 1 1
0 15 1 79033022 0 1
0 44 1 79033025 0 1
0 161 1 79033029 1 1
0 190 1 79033041 1 1
0 252 1 79033052 1 1
0 155 1 79033058 1 1
0 178 1 79033068 1 1
0 106 1 79043058 1 1
0 118 1 79140219 1 1
0 138 1 79140239 1 1
0 241 1 79140243 1 1
0 244 1 79213665 1 1
829 832 1 79518919 1 1
829 830 1 79518921 1 1
829 831 1 79518924 1 1
0 174 1 79545564 1 1
5133 15 2 79545564 1 0
0 83 1 79545566 1 1
0 183 1 79545572 1 1
0 91 1 79545574 0 1
0 40 1 79545579 1 1
0 71 1 79649806 0 1
0 94 1 79649823 0 1
515 536 1 80079835 1 1
515 618 1 80150347 1 1
515 615 1 80181896 1 1
515 547 1 80221267 1 1
515 577 1 80224039 0 1
515 617 1 80439720 1 1
515 666 1 80489900 1 1
515 598 1 80499370 1 1
515 608 1 80506623 0 1
891 916 1 80509239 1 1
515 579 1 80612035 1 1
891 904 1 80633121 1 1
891 898 1 80633209 0 1
515 619 1 80755209 1 1
515 220 1 80755218 1 1
515 661 1 80765539 1 1
515 591 1 80769406 1 1
515 676 1 80772602 1 1
515 629 1 80783474 1 1
360 365 1 80830032 1 1
360 367 1 80830038 1 1
515 668 1 80926401 0 1
515 614 1 80938382 1 1
891 899 1 80942651 1 1
891 894 1 80942659 0 1
0 221 1 81030968 1 1
0 214 1 81030971 1 1
0 262 1 81030974 1 1
0 213 1 81030980 1 1
0 202 1 81030985 1 1
12974 3758 1 81030985 0 0
0 220 1 81030989 1 1
0 128 1 81030992 1 1
0 113 1 81030994 1 1
0 135 1 81030996 1 1
5618 1 2 81030996 1 0
0 205 1 81031002 1 1
3098 11281 1 81031002 1 0
0 265 1 81031013 1 1
0 154 1 81031032 1 1
0 136 1 81031034 1 1
0 216 1 81031036 1 1
0 78 1 81031047 1 1
0 209 1 81031052 1 1
0 35 1 81115696 1 1
891 900 1 81128193 1 1
891 908 1 81128241 0 1
891 913 1 81128331 1 1
891 923 1 81128529 0 1
891 897 1 81128745 0 1
515 554 1 81186507 1 1
891 915 1 81228098 1 1
891 895 1 81228132 1 1
833 834 1 81393330 1 1
833 836 1 81393342 1 1
891 901 1 81421212 1 1
515 563 1 81743578 1 1
891 912 1 81889713 1 1
891 924 1 81974914 1 1
515 595 1 82035730 1 1
515 576 1 82051146 1 1
515 606 1 82052557 1 1
515 639 1 82117097 1 1
0 175 1 82231882 1 1
0 62 1 82231889 1 1
0 160 1 82231890 0 1
12854 4923 1 82231890 0 0
0 197 1 82231894 1 1
0 137 1 82231900 1 1
5217 10323 1 82231900 1 0
0 124 1 82231902 1 1
0 66 1 82231904 1 1
0 68 1 82231906 1 1
0 173 1 82231908 1 1
0 43 1 82231910 1 1
872 334 1 82272211 0 1
515 571 1 82304620 1 1
515 534 1 82476269 1 1
515 684 1 82494739 1 1
863 864 1 82793941 1 1
515 526 1 82850999 0 1
854 855 1 82856125 0 1
837 847 1 83209501 0 1
925 972 1 83271475 0 1
475 478 1 83469370 1 1
925 1091 1 83536202 0 1
5011 11 2 83536202 1 0
379 382 1 83827585 0 1
515 633 1 84015680 1 1
515 613 1 84384171 1 1
515 655 1 84458045 1 1
515 91 1 84458076 1 1
837 843 1 84606000 1 1
837 842 1 84606008 1 1
837 846 1 84606017 1 1
837 841 1 84606023 1 1
837 838 1 84606027 1 1
10991 2384 1 84606027 0 0
925 977 1 84763200 1 1
440 444 1 85604111 1 1
0 245 1 85631628 1 1
0 76 1 85631631 1 1
0 14 1 85631636 1 1
0 87 1 85631638 1 1
0 45 1 85631643 1 1
0 127 1 85631646 1 1
0 152 1 85631647 1 1
0 227 1 85631653 1 1
0 123 1 85631655 1 1
2738 0 2 85631655 1 0
0 210 1 85631659 1 1
0 261 1 85631661 1 1
0 26 1 85631669 1 1
0 256 1 85631673 1 1
0 59 1 85631674 1 1
0 196 1 85631676 1 1
0 13 1 85631679 1 1
0 239 1 85631681 1 1
0 88 1 85631685 1 1
0 198 1 85631687 1 1
0 60 1 85631688 1 1
0 133 1 85631693 1 1
0 37 1 85631695 1 1
0 7 1 85631696 1 1
0 195 1 85631698 1 1
824 825 1 85769996 1 1
0 242 1 85944600 1 1
0 69 1 85944602 0 1
0 11 1 85944604 0 1
0 165 1 85944606 1 1
0 208 1 85944608 1 1
0 238 1 85944610 1 1
0 187 1 85944612 1 1
11806 10808 1 85944612 1 0
0 72 1 85944615 1 1
0 112 1 85944617 1 1
0 3 1 85944623 1 1
0 180 1 85944626 1 1
0 251 1 85944628 1 1
0 246 1 85944633 1 1
854 378 1 86263792 0 1
0 153 1 87317674 1 1
0 104 1 87317950 1 1
0 5 1 87317957 1 1
0 90 1 87317958 1 1
0 146 1 87317959 1 1
0 264 1 87317964 1 1
0 109 1 87317966 1 1
0 17 1 87317968 1 1
0 85 1 87317970 1 1
0 193 1 87317972 1 1
0 186 1 87317976 1 1
701 707 1 87336287 1 1
701 702 1 87336295 1 1
0 63 1 88109927 1 1
0 55 1 88109931 0 1
0 73 1 88109935 1 1
0 218 1 88109939 0 1
11691 5 2 88109939 1 0
0 215 1 88109941 1 1
0 188 1 88109944 1 1
0 125 1 88109945 1 1
0 240 1 88109948 1 1
0 132 1 88109950 1 1
0 92 1 88109952 1 1
0 130 1 88109958 1 1
0 89 1 88109966 1 1
709 721 1 88185767 0 1
833 835 1 88639217 0 1
438 439 1 88828230 1 1
500 510 1 89824987 0 1
500 505 1 89824993 0 1
500 506 1 89824997 0 1
10336 4526 1 89824997 1 0
500 509 1 89825290 0 1
500 503 1 89825297 0 1
877 334 1 90211362 0 1
877 884 1 90211374 1 1
475 491 1 90253579 0 1
8989 5 2 90253579 1 0
468 473 1 90639744 0 1
468 470 1 91062487 0 1
475 458 1 91410015 0 1
475 484 1 92235780 0 1
475 486 1 92318726 0 1
472 2395 1 92318726 0 0
475 479 1 92530919 0 1
0 116 1 92595593 0 1
429 431 1 93114069 0 1
925 980 1 93501729 1 1
360 366 1 93713456 1 1
697 699 1 93940872 1 1
440 445 1 94725395 1 1
447 456 1 94769573 0 1
447 450 1 94769592 0 1
2843 8596 1 94769592 1 0
425 11 2 94769592 1 0
4037 7 2 94769592 1 0
447 452 1 94769657 1 1
500 511 1 94860754 0 1
475 480 1 94870126 1 1
925 944 1 95208670 1 1
891 911 1 95400156 1 1
761 763 1 95450444 0 1
761 762 1 95450649 1 1
856 859 1 95597215 0 1
856 860 1 95597221 0 1
475 483 1 96062488 1 1
447 457 1 96244816 0 1
701 708 1 96530597 1 1
701 704 1 96530604 1 1
13238 14 2 96530604 1 0
427 428 1 96542983 1 1
427 334 1 96551239 0 1
272 347 1 96557569 1 1
272 283 1 96559352 0 1
272 284 1 96559394 1 1
12294 6 2 96559394 1 0
272 352 1 96559404 0 1
272 278 1 96559422 1 1
272 306 1 96559425 1 1
272 322 1 96559430 1 1
272 303 1 96559443 1 1
272 310 1 96559451 1 1
272 304 1 96559465 1 1
272 314 1 96559488 1 1
272 275 1 96559494 1 1
272 324 1 96559520 0 1
272 342 1 96559531 0 1
272 346 1 96559534 1 1
272 332 1 96559544 1 1
10280 22 2 96559544 1 0
272 321 1 96559547 0 1
272 348 1 96649296 1 1
272 296 1 96649308 1 1
272 327 1 96649321 0 1
272 298 1 96649365 0 1
272 302 1 96649385 0 1
10531 10758 1 96649385 0 0
272 297 1 96664621 1 1
272 318 1 96704676 1 1
4185 12 2 96704676 1 0
272 305 1 96771150 1 1
272 301 1 96812391 0 1
10269 11880 1 96812391 0 0
272 335 1 96812408 1 1
697 334 1 97139438 0 1
272 289 1 97172991 1 1
272 337 1 97173033 1 1
272 286 1 97175224 1 1
272 338 1 97213835 1 1
272 328 1 97247814 1 1
12195 7960 1 97247814 0 0
272 340 1 97257739 1 1
272 326 1 97265575 1 1
272 316 1 97280012 1 1
272 313 1 97354550 1 1
272 279 1 97364145 1 1
272 319 1 97364203 1 1
272 309 1 97364508 1 1
272 353 1 97367998 1 1
709 715 1 97674194 1 1
272 285 1 97680923 1 1
272 277 1 97729017 1 1
5516 2 2 97729017 1 0
272 334 1 97729053 0 1
709 611 1 97766478 0 1
272 354 1 97937339 1 1
272 329 1 98024294 1 1
272 331 1 98324669 1 1
272 300 1 98362220 1 1
709 713 1 98599833 0 1
709 710 1 98599837 0 1
11825 10001 1 98599837 1 0
272 295 1 98617185 1 1
709 720 1 98713990 0 1
709 712 1 98714013 0 1
272 333 1 98731398 1 1
475 477 1 98877232 0 1
272 290 1 98975799 1 1
709 716 1 99476021 0 1
709 717 1 99476024 0 1
709 711 1 99476026 0 1
11654 18 2 99476026 1 0
709 718 1 99476030 0 1
709 719 1 99476030 0 1
709 723 1 99476034 0 1
272 345 1 99495211 1 1
272 281 1 99519117 1 1
272 351 1 99839061 1 1
447 466 1 99858930 1 1
7295 12784 1 99858930 1 0
447 463 1 99858932 1 1
447 454 1 99858933 1 1
447 459 1 99858939 1 1
447 453 1 99858940 1 1
447 97 1 99858941 1 1
447 467 1 99858942 1 1
447 464 1 99858945 1 1
447 462 1 99858956 1 1
272 280 1 100013190 1 1
447 461 1 100317426 1 1
709 714 1 100510537 1 1
272 320 1 100577909 1 1
375 376 1 100584471 1 1
272 344 1 100613130 1 1
272 350 1 100813577 1 1
272 355 1 100913041 1 1
272 288 1 100958045 1 1
1788 21 2 100958045 1 0
272 287 1 100997295 1 1
272 356 1 101239967 1 1
272 323 1 101281891 1 1
272 292 1 102004559 1 1
5859 20 2 102004559 1 0
272 349 1 102098501 0 1
272 311 1 102163596 1 1
272 341 1 102523662 1 1
877 886 1 102639896 0 1
515 565 1 103159672 1 1
5433 0 2 103159672 1 0
272 308 1 103217224 1 1
272 339 1 103832329 1 1
925 1009 1 104446697 1 1
925 991 1 104446744 1 1
925 1019 1 104446751 1 1
925 953 1 104446760 1 1
440 446 1 105490713 0 1
925 1037 1 105846382 0 1
500 11 2 105846382 1 0
697 700 1 106261924 1 1
925 1055 1 106435524 1 1
272 274 1 106673646 1 1
272 291 1 106762139 1 1
925 1021 1 106869489 0 1
925 1092 1 106870844 0 1
468 469 1 106871563 0 1
925 1082 1 106876012 1 1
272 330 1 106957258 1 1
416 418 1 107033910 1 1
416 420 1 107156566 1 1
416 426 1 107156567 1 1
925 1013 1 107304265 1 1
925 928 1 107814524 1 1
925 995 1 107834856 0 1
272 276 1 108598906 1 1
850 853 1 108930275 1 1
272 273 1 108959672 1 1
925 984 1 109371887 1 1
8933 6165 1 109371887 0 0
272 293 1 110569585 1 1
272 325 1 110639949 1 1
925 992 1 110843774 1 1
925 1090 1 111106319 0 1
11842 18 2 111106319 1 0
925 997 1 111535247 0 1
272 317 1 111589027 1 1
925 1097 1 111633130 1 1
4944 8683 1 111633130 1 0
925 947 1 111633143 1 1
925 927 1 111633149 1 1
925 949 1 111633617 1 1
925 935 1 111704575 1 1
10609 7418 1 111704575 1 0
925 1052 1 111707180 1 1
925 961 1 111874896 1 1
925 959 1 111874899 1 1
925 1110 1 111874908 1 1
925 1102 1 111874919 0 1
925 970 1 111874921 1 1
925 1078 1 111874931 1 1
925 1074 1 111874935 1 1
925 1050 1 111874940 1 1
925 1044 1 111874951 1 1
925 973 1 111874959 1 1
925 1104 1 111874969 1 1
925 1072 1 111874972 1 1
925 986 1 111874989 1 1
925 966 1 111874994 1 1
925 1077 1 111875016 1 1
925 1083 1 111875019 1 1
925 1048 1 111875029 1 1
925 1030 1 111875039 1 1
5296 18 2 111875039 1 0
925 939 1 111875041 1 1
925 1068 1 111875048 1 1
3122 5742 1 111875048 1 0
925 943 1 111875050 1 1
925 952 1 111875058 1 1
925 1107 1 111875058 1 1
1679 59 1 111875058 0 0
925 88 1 111875060 1 1
925 1020 1 111962048 1 1
433 435 1 112258774 1 1
433 434 1 112258987 0 1
925 989 1 112406975 0 1
925 1076 1 112407090 1 1
272 282 1 112464586 1 1
925 937 1 112677312 1 1
925 978 1 112679728 1 1
925 1043 1 112683317 1 1
925 982 1 112766351 0 1
891 917 1 112827156 1 1
891 902 1 112827165 1 1
891 892 1 112827166 1 1
891 919 1 112827167 1 1
891 905 1 112827169 1 1
891 896 1 112827170 1 1
891 914 1 112827171 1 1
891 918 1 112827172 1 1
925 1039 1 112830901 0 1
925 1070 1 112846397 0 1
925 1015 1 112846563 0 1
925 1046 1 112846751 0 1
925 1042 1 112846816 0 1
925 640 1 112846888 0 1
925 983 1 112869507 1 1
9991 9992 1 112869507 0 0
925 938 1 112869520 1 1
925 1022 1 112914726 0 1
925 1079 1 112916402 1 1
697 698 1 112922351 1 1
9302 22 2 112922351 1 0
925 941 1 112999307 1 1
925 932 1 113005022 1 1
925 1018 1 113007177 0 1
925 967 1 113014380 1 1
925 1049 1 113014720 1 1
925 946 1 113014787 0 1
925 1106 1 113020782 0 1
925 974 1 113043129 0 1
925 1001 1 113091225 1 1
925 1011 1 113091975 0 1
925 1087 1 113170225 0 1
925 975 1 113174567 1 1
827 828 1 113238220 1 1
925 951 1 113264288 0 1
925 1005 1 113293285 0 1
272 294 1 113413112 1 1
925 1033 1 113524442 0 1
925 1081 1 113533183 1 1
468 472 1 113597939 1 1
925 940 1 113600316 0 1
925 1056 1 113601662 0 1
925 1024 1 113602135 0 1
925 926 1 113603898 0 1
925 969 1 113606266 0 1
272 315 1 113618942 1 1
752 3156 1 113618942 1 0
925 964 1 113625309 1 1
6266 11 2 113625309 1 0
925 1003 1 113858896 0 1
925 1109 1 114035750 0 1
925 930 1 114127096 0 1
764 770 1 114200810 0 1
925 948 1 114201714 1 1
925 999 1 114205817 1 1
925 1054 1 114210281 0 1
925 936 1 114210370 1 1
925 1053 1 114215694 0 1
925 954 1 114220357 1 1
764 769 1 114298712 0 1
925 1058 1 114302069 1 1
925 968 1 114374302 1 1
925 1103 1 114375045 0 1
925 960 1 114379875 0 1
925 1089 1 114379895 1 1
925 971 1 114396424 1 1
925 1007 1 114398400 1 1
925 1041 1 114496010 0 1
925 1027 1 114496412 1 1
925 1108 1 114496909 0 1
925 1094 1 114498068 0 1
925 1023 1 114500715 0 1
10989 4483 1 114500715 0 0
724 745 1 114582629 1 1
724 744 1 114582633 1 1
624 7946 1 114582633 0 0
925 998 1 114593666 0 1
925 933 1 114634125 0 1
925 996 1 114659433 0 1
925 988 1 114683127 0 1
925 1032 1 114723289 0 1
724 748 1 114862661 1 1
925 1080 1 114898364 0 1
724 299 1 114940436 1 1
